"ID","YEAR","DATE","ROAD_CLASS","LATITUDE","LONGITUDE","WEATHER","ROAD_CONDITION","INJURY","SPEEDING","ALCOHOL"
80775799,2017,"2017-03-21 04:00","Major Arterial",43.736624,-79.24805,"Clear","Dry","None",FALSE,FALSE
80775800,2017,"2017-03-21 04:00","Major Arterial",43.736624,-79.24805,"Clear","Dry","Major",FALSE,FALSE
80788373,2017,"2017-03-21 04:00","Major Arterial",43.766852,-79.319141,"Clear","Dry","None",FALSE,FALSE
80788374,2017,"2017-03-21 04:00","Major Arterial",43.766852,-79.319141,"Clear","Dry","Major",FALSE,FALSE
80778120,2017,"2017-05-04 04:00","Major Arterial",43.798484,-79.241008,"Rain","Wet","Major",FALSE,FALSE
80942134,2017,"2017-03-22 04:00","Minor Arterial",43.670687,-79.343982,"Clear","Dry","Major",FALSE,FALSE
80942135,2017,"2017-03-22 04:00","Minor Arterial",43.670687,-79.343982,"Clear","Dry","None",FALSE,FALSE
80776079,2017,"2017-03-23 04:00","Minor Arterial",43.755927,-79.601611,"Clear","Dry","Major",FALSE,FALSE
80776080,2017,"2017-03-23 04:00","Minor Arterial",43.755927,-79.601611,"Clear","Dry","Minimal",FALSE,FALSE
80632315,2016,"2016-11-07 05:00","Major Arterial",43.676688,-79.397388,"Clear","Dry","None",FALSE,FALSE
80776683,2017,"2017-05-29 04:00","Minor Arterial",43.692584,-79.440807,"Clear","Dry","Major",FALSE,FALSE
80780912,2017,"2017-07-31 04:00","Major Arterial",43.658221,-79.37099,"Clear","Dry","None",TRUE,FALSE
80885800,2017,"2017-05-04 04:00","Major Arterial",43.753573,-79.265743,"Rain","Wet","Minor",FALSE,FALSE
80565362,2016,"2016-09-30 04:00","Major Arterial",43.700667,-79.427036,"Clear","Dry","None",FALSE,FALSE
80632316,2016,"2016-11-07 05:00","Major Arterial",43.676688,-79.397388,"Clear","Dry","Minor",FALSE,FALSE
80903122,2017,"2017-07-31 04:00","Major Arterial",43.725955,-79.586673,"Clear","Dry","Minimal",FALSE,FALSE
80885801,2017,"2017-05-04 04:00","Major Arterial",43.753573,-79.265743,"Rain","Wet","Major",FALSE,FALSE
80783174,2017,"2017-05-30 04:00","Major Arterial",43.71353,-79.457065,"Clear","Dry","Major",FALSE,FALSE
80632395,2016,"2016-12-14 05:00","Minor Arterial",43.639723,-79.380908,"Clear","Dry","None",FALSE,FALSE
80903123,2017,"2017-07-31 04:00","Major Arterial",43.725955,-79.586673,"Clear","Dry","Major",FALSE,FALSE
80885802,2017,"2017-05-04 04:00","Major Arterial",43.753573,-79.265743,"Rain","Wet","Minor",FALSE,FALSE
80783175,2017,"2017-05-30 04:00","Major Arterial",43.71353,-79.457065,"Clear","Dry","None",FALSE,FALSE
80632396,2016,"2016-12-14 05:00","Minor Arterial",43.639723,-79.380908,"Clear","Dry","Major",FALSE,FALSE
80719783,2016,"2016-10-01 04:00","Major Arterial",43.619612,-79.532115,"Clear","Dry","None",FALSE,FALSE
80632317,2016,"2016-11-07 05:00","Major Arterial",43.676688,-79.397388,"Clear","Dry","Minor",FALSE,FALSE
80719784,2016,"2016-10-01 04:00","Major Arterial",43.619612,-79.532115,"Clear","Dry","Major",FALSE,FALSE
80632318,2016,"2016-11-07 05:00","Major Arterial",43.676688,-79.397388,"Clear","Dry","Major",FALSE,FALSE
80903124,2017,"2017-07-31 04:00","Major Arterial",43.725955,-79.586673,"Clear","Dry","None",FALSE,FALSE
80885803,2017,"2017-05-04 04:00","Major Arterial",43.753573,-79.265743,"Rain","Wet","Major",FALSE,FALSE
80783176,2017,"2017-05-30 04:00","Major Arterial",43.71353,-79.457065,"Clear","Dry","Minimal",FALSE,FALSE
80779926,2017,"2017-08-01 04:00","Major Arterial",43.788905,-79.417781,"Clear","Dry","None",FALSE,FALSE
80725040,2016,"2016-12-16 05:00","Major Arterial",43.728209,-79.285533,"Clear","Slush","None",FALSE,FALSE
80778190,2017,"2017-05-05 04:00","Local",43.706057,-79.515132,"Rain","Wet","Major",FALSE,FALSE
80779927,2017,"2017-08-01 04:00","Major Arterial",43.788905,-79.417781,"Clear","Dry","None",FALSE,FALSE
80725041,2016,"2016-12-16 05:00","Major Arterial",43.728209,-79.285533,"Clear","Slush","Major",FALSE,FALSE
80779928,2017,"2017-08-01 04:00","Major Arterial",43.788905,-79.417781,"Clear","Dry","Major",FALSE,FALSE
80775260,2017,"2017-03-24 04:00","Major Arterial",43.780406,-79.412273,"Rain","Wet","None",FALSE,FALSE
80778409,2017,"2017-05-05 04:00","Collector",43.672232,-79.427295,"Rain","Wet","Major",FALSE,FALSE
80783177,2017,"2017-05-30 04:00","Major Arterial",43.71353,-79.457065,"Clear","Dry","Minimal",FALSE,FALSE
80565360,2016,"2016-10-02 04:00","Major Arterial",43.735331,-79.25436,"Clear","Dry","None",FALSE,FALSE
80779940,2017,"2017-08-01 04:00","Local",43.652007,-79.396526,"Clear","Dry","Major",FALSE,FALSE
80779941,2017,"2017-08-01 04:00","Local",43.652007,-79.396526,"Clear","Dry","None",FALSE,FALSE
80721812,2016,"2016-11-07 05:00","Major Arterial",43.647818,-79.524829,"Clear","Dry","None",FALSE,FALSE
80783178,2017,"2017-05-30 04:00","Major Arterial",43.71353,-79.457065,"Clear","Dry","Minimal",FALSE,FALSE
80775261,2017,"2017-03-24 04:00","Major Arterial",43.780406,-79.412273,"Rain","Wet","Major",FALSE,FALSE
80565363,2016,"2016-10-02 04:00","Major Arterial",43.735331,-79.25436,"Clear","Dry","None",FALSE,FALSE
80721813,2016,"2016-11-07 05:00","Major Arterial",43.647818,-79.524829,"Clear","Dry","None",FALSE,FALSE
80887678,2017,"2017-08-02 04:00","Major Arterial",43.787505,-79.268276,"Clear","Dry","None",FALSE,FALSE
80770430,2017,"2017-06-28 04:00","Minor Arterial",43.823207,-79.263141,"Clear","Dry","Major",FALSE,FALSE
80565364,2016,"2016-10-02 04:00","Major Arterial",43.735331,-79.25436,"Clear","Dry","Fatal",FALSE,FALSE
80775274,2017,"2017-03-26 04:00","Major Arterial",43.700087,-79.516155,"Rain","Wet","None",FALSE,FALSE
80775275,2017,"2017-03-26 04:00","Major Arterial",43.700087,-79.516155,"Rain","Wet","Major",FALSE,FALSE
80565355,2016,"2016-10-02 04:00","Major Arterial",43.734049,-79.260188,"Rain","Wet","Fatal",FALSE,FALSE
80721814,2016,"2016-11-07 05:00","Major Arterial",43.647818,-79.524829,"Clear","Dry","None",FALSE,FALSE
80777037,2017,"2017-05-30 04:00","Major Arterial",43.649378,-79.371425,"Rain","Wet","Major",TRUE,FALSE
80887679,2017,"2017-08-02 04:00","Major Arterial",43.787505,-79.268276,"Clear","Dry","Major",FALSE,FALSE
80770489,2017,"2017-06-28 04:00","Major Arterial",43.679412,-79.342189,"Clear","Dry","None",FALSE,FALSE
80632399,2016,"2016-12-19 05:00","Major Arterial",43.769309,-79.388622,"Clear","Dry","None",FALSE,FALSE
80770490,2017,"2017-06-28 04:00","Major Arterial",43.679412,-79.342189,"Clear","Dry","Major",FALSE,FALSE
80780054,2017,"2017-08-05 04:00","Major Arterial",43.645484,-79.378894,"Clear","Dry","None",FALSE,FALSE
80721815,2016,"2016-11-07 05:00","Major Arterial",43.647818,-79.524829,"Clear","Dry","None",FALSE,FALSE
80777173,2017,"2017-05-31 04:00","Major Arterial",43.774333,-79.241718,"Clear","Dry","Minor",FALSE,FALSE
80565356,2016,"2016-10-02 04:00","Major Arterial",43.734049,-79.260188,"Rain","Wet","None",FALSE,FALSE
80782606,2017,"2017-03-26 04:00","Major Arterial",43.775668,-79.234958,"Clear","Wet","Minimal",FALSE,FALSE
80780055,2017,"2017-08-05 04:00","Major Arterial",43.645484,-79.378894,"Clear","Dry","Major",FALSE,FALSE
80769234,2016,"2016-10-03 04:00","Major Arterial",43.681559,-79.417659,"Clear","Dry","Major",TRUE,FALSE
80777174,2017,"2017-05-31 04:00","Major Arterial",43.774333,-79.241718,"Clear","Dry","Minor",FALSE,FALSE
80782607,2017,"2017-03-26 04:00","Major Arterial",43.775668,-79.234958,"Clear","Wet","None",FALSE,FALSE
80770491,2017,"2017-06-28 04:00","Major Arterial",43.679412,-79.342189,"Clear","Dry","None",FALSE,FALSE
80911489,2017,"2017-08-05 04:00","Major Arterial",43.744078,-79.40668,"Clear","Dry","Major",FALSE,FALSE
80769235,2016,"2016-10-03 04:00","Major Arterial",43.681559,-79.417659,"Clear","Dry","None",TRUE,FALSE
80721816,2016,"2016-11-07 05:00","Major Arterial",43.647818,-79.524829,"Clear","Dry","Major",FALSE,FALSE
80632248,2016,"2016-10-03 04:00","Major Arterial",43.703021,-79.476772,"Clear","Dry","None",FALSE,FALSE
80632400,2016,"2016-12-19 05:00","Major Arterial",43.769309,-79.388622,"Clear","Dry","Major",FALSE,FALSE
80911490,2017,"2017-08-05 04:00","Major Arterial",43.744078,-79.40668,"Clear","Dry","None",FALSE,FALSE
80632249,2016,"2016-10-03 04:00","Major Arterial",43.703021,-79.476772,"Clear","Dry","Major",FALSE,FALSE
80913894,2016,"2016-12-21 05:00","Major Arterial",43.659625,-79.375568,"Clear","Wet","None",FALSE,FALSE
80777175,2017,"2017-05-31 04:00","Major Arterial",43.774333,-79.241718,"Clear","Dry","Major",FALSE,FALSE
80721817,2016,"2016-11-07 05:00","Major Arterial",43.647818,-79.524829,"Clear","Dry","None",FALSE,FALSE
80875872,2017,"2017-08-06 04:00","Major Arterial",43.663581,-79.463763,"Clear","Dry","None",FALSE,FALSE
80770492,2017,"2017-06-28 04:00","Major Arterial",43.679412,-79.342189,"Clear","Dry","None",FALSE,FALSE
80782608,2017,"2017-03-26 04:00","Major Arterial",43.775668,-79.234958,"Clear","Wet","Minimal",FALSE,FALSE
80721818,2016,"2016-11-07 05:00","Major Arterial",43.647818,-79.524829,"Clear","Dry","None",FALSE,FALSE
80913895,2016,"2016-12-21 05:00","Major Arterial",43.659625,-79.375568,"Clear","Wet","Major",FALSE,FALSE
80632401,2016,"2016-12-21 05:00","Major Arterial",43.724372,-79.481548,"Clear","Wet","None",FALSE,FALSE
80875873,2017,"2017-08-06 04:00","Major Arterial",43.663581,-79.463763,"Clear","Dry","Minor",FALSE,FALSE
80741755,2017,"2017-05-31 04:00","Major Arterial",43.779303,-79.390872,"Clear","Dry","None",FALSE,FALSE
80769284,2016,"2016-10-03 04:00","Collector",43.706244,-79.343097,"Clear","Dry","Major",FALSE,FALSE
80782609,2017,"2017-03-26 04:00","Major Arterial",43.775668,-79.234958,"Clear","Wet","Minimal",FALSE,FALSE
80770570,2017,"2017-06-29 04:00","Major Arterial",43.675368,-79.404186,"Rain","Wet","None",FALSE,FALSE
80632326,2016,"2016-11-08 05:00","Major Arterial",43.683188,-79.540462,"Rain","Wet","None",FALSE,FALSE
80632327,2016,"2016-11-08 05:00","Major Arterial",43.683188,-79.540462,"Rain","Wet","Major",FALSE,FALSE
80777413,2017,"2017-05-06 04:00","Major Arterial",43.657344,-79.381328,"Clear","Dry","None",FALSE,FALSE
80769285,2016,"2016-10-03 04:00","Collector",43.706244,-79.343097,"Clear","Dry","None",FALSE,FALSE
80756919,2017,"2017-05-31 04:00","Major Arterial",43.779303,-79.390872,"Clear","Dry","Fatal",FALSE,FALSE
80875874,2017,"2017-08-06 04:00","Major Arterial",43.663581,-79.463763,"Clear","Dry","None",FALSE,FALSE
80290628,2016,"2016-11-10 05:00","Major Arterial",43.750491,-79.254108,"Clear","Dry","Minimal",FALSE,FALSE
80632402,2016,"2016-12-21 05:00","Major Arterial",43.724372,-79.481548,"Clear","Wet","Major",FALSE,FALSE
80875875,2017,"2017-08-06 04:00","Major Arterial",43.663581,-79.463763,"Clear","Dry","None",FALSE,FALSE
80566422,2016,"2016-11-10 05:00","Major Arterial",43.750491,-79.254108,"Clear","Dry","Fatal",FALSE,FALSE
80777414,2017,"2017-05-06 04:00","Major Arterial",43.657344,-79.381328,"Clear","Dry","Major",FALSE,FALSE
80632250,2016,"2016-10-05 04:00","Minor Arterial",43.660964,-79.397128,"Clear","Dry","None",FALSE,FALSE
80756920,2017,"2017-05-31 04:00","Major Arterial",43.779303,-79.390872,"Clear","Dry","Major",FALSE,FALSE
80770571,2017,"2017-06-29 04:00","Major Arterial",43.675368,-79.404186,"Rain","Wet","Major",FALSE,FALSE
80566423,2016,"2016-11-10 05:00","Major Arterial",43.750491,-79.254108,"Clear","Dry","Major",FALSE,FALSE
80782610,2017,"2017-03-26 04:00","Major Arterial",43.775668,-79.234958,"Clear","Wet","Major",FALSE,FALSE
80781615,2017,"2017-05-31 04:00","Minor Arterial",43.787841,-79.183223,"Clear","Dry","Major",FALSE,FALSE
80875876,2017,"2017-08-06 04:00","Major Arterial",43.663581,-79.463763,"Clear","Dry","None",FALSE,FALSE
80632251,2016,"2016-10-05 04:00","Minor Arterial",43.660964,-79.397128,"Clear","Dry","None",FALSE,FALSE
80632328,2016,"2016-11-12 05:00","Minor Arterial",43.797526,-79.413745,"Clear","Dry","None",FALSE,FALSE
80783681,2017,"2017-05-07 04:00","Major Arterial",43.657664,-79.354923,"Clear","Dry","None",TRUE,FALSE
80782611,2017,"2017-03-26 04:00","Major Arterial",43.775668,-79.234958,"Clear","Wet","Minimal",FALSE,FALSE
80782612,2017,"2017-03-26 04:00","Major Arterial",43.775668,-79.234958,"Clear","Wet","None",FALSE,FALSE
80770719,2017,"2017-06-29 04:00","Minor Arterial",43.651934,-79.570628,"Clear","Dry","Minor",FALSE,FALSE
80781616,2017,"2017-05-31 04:00","Minor Arterial",43.787841,-79.183223,"Clear","Dry","None",FALSE,FALSE
80632252,2016,"2016-10-05 04:00","Minor Arterial",43.660964,-79.397128,"Clear","Dry","Major",FALSE,FALSE
80875877,2017,"2017-08-06 04:00","Major Arterial",43.663581,-79.463763,"Clear","Dry","Major",FALSE,FALSE
80632329,2016,"2016-11-12 05:00","Minor Arterial",43.797526,-79.413745,"Clear","Dry","Major",FALSE,FALSE
80783682,2017,"2017-05-07 04:00","Major Arterial",43.657664,-79.354923,"Clear","Dry","Minimal",TRUE,FALSE
80632253,2016,"2016-10-05 04:00","Major Arterial",43.674296,-79.367328,"Clear","Dry","None",FALSE,FALSE
80782613,2017,"2017-03-26 04:00","Major Arterial",43.775668,-79.234958,"Clear","Wet","None",FALSE,FALSE
80722541,2016,"2016-11-13 05:00","Major Arterial",43.741427,-79.50146,"Clear","Dry","None",TRUE,FALSE
80632254,2016,"2016-10-05 04:00","Major Arterial",43.674296,-79.367328,"Clear","Dry","Major",FALSE,FALSE
80775490,2017,"2017-03-27 04:00","Major Arterial",43.703047,-79.415462,"Clear","Wet","Major",FALSE,FALSE
80777256,2017,"2017-05-31 04:00","Major Arterial",43.731745,-79.511234,"Clear","Dry","Major",FALSE,FALSE
80780400,2017,"2017-08-06 04:00","Major Arterial",43.670371,-79.439845,"Clear","Dry","None",FALSE,FALSE
80783683,2017,"2017-05-07 04:00","Major Arterial",43.657664,-79.354923,"Clear","Dry","Major",TRUE,FALSE
80780401,2017,"2017-08-06 04:00","Major Arterial",43.670371,-79.439845,"Clear","Dry","Major",FALSE,FALSE
80770720,2017,"2017-06-29 04:00","Minor Arterial",43.651934,-79.570628,"Clear","Dry","Minor",FALSE,FALSE
80722594,2016,"2016-11-13 05:00","Major Arterial",43.741427,-79.50146,"Clear","Dry","Major",TRUE,FALSE
80776257,2017,"2017-06-01 04:00","Minor Arterial",43.66474,-79.355136,"Clear","Dry","None",FALSE,FALSE
80632255,2016,"2016-10-07 04:00","Local",43.791091,-79.279849,"Clear","Dry","None",FALSE,FALSE
80783684,2017,"2017-05-07 04:00","Major Arterial",43.657664,-79.354923,"Clear","Dry","Minimal",TRUE,FALSE
80912151,2017,"2017-08-08 04:00","Major Arterial",43.676131,-79.49567,"Clear","Dry","Minimal",TRUE,FALSE
80775491,2017,"2017-03-27 04:00","Major Arterial",43.703047,-79.415462,"Clear","Wet","Minor",FALSE,FALSE
80912152,2017,"2017-08-08 04:00","Major Arterial",43.676131,-79.49567,"Clear","Dry","Major",TRUE,FALSE
80914570,2017,"2017-03-28 04:00","Major Arterial",43.794673,-79.314952,"Clear","Dry","Major",FALSE,FALSE
80632256,2016,"2016-10-07 04:00","Local",43.791091,-79.279849,"Clear","Dry","Major",FALSE,FALSE
80770721,2017,"2017-06-29 04:00","Minor Arterial",43.651934,-79.570628,"Clear","Dry","Minor",FALSE,FALSE
80776258,2017,"2017-06-01 04:00","Minor Arterial",43.66474,-79.355136,"Clear","Dry","Major",FALSE,FALSE
80783685,2017,"2017-05-07 04:00","Major Arterial",43.657664,-79.354923,"Clear","Dry","Minimal",TRUE,FALSE
80780345,2017,"2017-08-08 04:00","Major Arterial",43.801741,-79.294254,"Clear","Dry","None",FALSE,FALSE
80722595,2016,"2016-11-13 05:00","Major Arterial",43.741427,-79.50146,"Clear","Dry","None",TRUE,FALSE
80914571,2017,"2017-03-28 04:00","Major Arterial",43.794673,-79.314952,"Clear","Dry","None",FALSE,FALSE
80783074,2017,"2017-03-30 04:00","Major Arterial",43.761779,-79.215801,"Clear","Dry","Major",TRUE,FALSE
80770722,2017,"2017-06-29 04:00","Minor Arterial",43.651934,-79.570628,"Clear","Dry","Major",FALSE,FALSE
80776331,2017,"2017-06-01 04:00","Major Arterial",43.670024,-79.428981,"Clear","Dry","None",FALSE,FALSE
80783686,2017,"2017-05-07 04:00","Major Arterial",43.657664,-79.354923,"Clear","Dry","Minimal",TRUE,FALSE
80780346,2017,"2017-08-08 04:00","Major Arterial",43.801741,-79.294254,"Clear","Dry","Major",FALSE,FALSE
80768883,2016,"2016-12-21 05:00","Major Arterial",43.793257,-79.303493,"Clear","Wet","None",FALSE,FALSE
80566413,2016,"2016-11-14 05:00","Major Arterial",43.77949,-79.304355,"Clear","Dry","None",FALSE,FALSE
80776332,2017,"2017-06-01 04:00","Major Arterial",43.670024,-79.428981,"Clear","Dry","Major",FALSE,FALSE
80632257,2016,"2016-10-08 04:00","Minor Arterial",43.709098,-79.401019,"Clear","Dry","None",FALSE,FALSE
80783687,2017,"2017-05-07 04:00","Major Arterial",43.657664,-79.354923,"Clear","Dry","Minimal",TRUE,FALSE
80777565,2017,"2017-05-07 04:00","Major Arterial",43.751673,-79.347278,"Clear","Dry","Major",FALSE,FALSE
80768884,2016,"2016-12-21 05:00","Major Arterial",43.793257,-79.303493,"Clear","Wet","Major",FALSE,FALSE
80942181,2017,"2017-06-03 04:00","Major Arterial",43.694552,-79.455058,"Clear","Dry","Major",FALSE,FALSE
80632258,2016,"2016-10-08 04:00","Minor Arterial",43.709098,-79.401019,"Clear","Dry","Major",FALSE,FALSE
80770723,2017,"2017-06-29 04:00","Minor Arterial",43.651934,-79.570628,"Clear","Dry","Minor",FALSE,FALSE
80783179,2017,"2017-03-30 04:00","Major Arterial",43.761779,-79.215801,"Clear","Dry","Minor",TRUE,FALSE
80566635,2016,"2016-11-14 05:00","Major Arterial",43.77949,-79.304355,"Clear","Dry","Fatal",FALSE,FALSE
80720029,2016,"2016-10-09 04:00","Major Arterial",43.716258,-79.443179,"Clear","Dry","None",FALSE,FALSE
80777566,2017,"2017-05-07 04:00","Major Arterial",43.751673,-79.347278,"Clear","Dry","Minor",FALSE,FALSE
80942182,2017,"2017-06-03 04:00","Major Arterial",43.694552,-79.455058,"Clear","Dry","Minimal",FALSE,FALSE
80783180,2017,"2017-03-30 04:00","Major Arterial",43.761779,-79.215801,"Clear","Dry","None",TRUE,FALSE
80770724,2017,"2017-06-29 04:00","Minor Arterial",43.651934,-79.570628,"Clear","Dry","Minor",FALSE,FALSE
80632335,2016,"2016-11-18 05:00","Major Arterial",43.761435,-79.410892,"Clear","Dry","None",FALSE,FALSE
80725697,2016,"2016-12-24 05:00","Major Arterial",43.780772,-79.469775,"Rain","Slush","Major",TRUE,TRUE
80780910,2017,"2017-08-10 04:00","Major Arterial",43.803004,-79.194843,"Clear","Dry","Fatal",FALSE,FALSE
80720030,2016,"2016-10-09 04:00","Major Arterial",43.716258,-79.443179,"Clear","Dry","Major",FALSE,FALSE
80741775,2017,"2017-05-08 04:00","Major Arterial",43.734515,-79.447238,"Clear","Dry","Fatal",FALSE,FALSE
80756922,2017,"2017-06-03 04:00","Major Arterial",43.706267,-79.251254,"Clear","Dry","None",FALSE,FALSE
80782614,2017,"2017-03-31 04:00","Collector",43.819899,-79.298061,"Clear","Dry","Major",FALSE,FALSE
80725839,2016,"2016-12-25 05:00","Minor Arterial",43.674994,-79.390941,"Clear","Dry","None",FALSE,FALSE
80725840,2016,"2016-12-25 05:00","Minor Arterial",43.674994,-79.390941,"Clear","Dry","Major",FALSE,FALSE
80756966,2017,"2017-06-03 04:00","Major Arterial",43.706267,-79.251254,"Clear","Dry","Fatal",FALSE,FALSE
80782615,2017,"2017-03-31 04:00","Collector",43.819899,-79.298061,"Clear","Dry","Minor",FALSE,FALSE
80632336,2016,"2016-11-18 05:00","Major Arterial",43.761435,-79.410892,"Clear","Dry","Major",FALSE,FALSE
80720031,2016,"2016-10-09 04:00","Major Arterial",43.716258,-79.443179,"Clear","Dry","None",FALSE,FALSE
80741776,2017,"2017-05-08 04:00","Major Arterial",43.734515,-79.447238,"Clear","Dry","None",FALSE,FALSE
80770780,2017,"2017-06-29 04:00","Minor Arterial",43.651934,-79.570628,"Clear","Dry","Minor",FALSE,FALSE
80780911,2017,"2017-08-10 04:00","Major Arterial",43.803004,-79.194843,"Clear","Dry","None",FALSE,FALSE
80632337,2016,"2016-11-18 05:00","Major Arterial",43.635283,-79.563747,"Clear","Dry","None",FALSE,FALSE
80901939,2016,"2016-10-09 04:00","Major Arterial",43.730475,-79.250911,"Clear","Dry","Major",FALSE,FALSE
80632413,2016,"2016-12-25 05:00","Major Arterial",43.767161,-79.36362,"Clear","Dry","None",FALSE,FALSE
80916051,2017,"2017-05-10 04:00","Major Arterial",43.658881,-79.394641,"Clear","Dry","Major",FALSE,FALSE
80771253,2017,"2017-06-03 04:00","Major Arterial",43.67528,-79.45473,"Clear","Dry","None",FALSE,FALSE
80916052,2017,"2017-05-10 04:00","Major Arterial",43.658881,-79.394641,"Clear","Dry","None",FALSE,FALSE
80934415,2017,"2017-08-11 04:00","Major Arterial",43.801318,-79.404666,"Rain","Wet","None",FALSE,FALSE
80770781,2017,"2017-06-29 04:00","Minor Arterial",43.651934,-79.570628,"Clear","Dry","Minor",FALSE,FALSE
80774387,2017,"2017-04-01 04:00","Local",43.658438,-79.440212,"Clear","Wet","None",FALSE,FALSE
80632338,2016,"2016-11-18 05:00","Major Arterial",43.635283,-79.563747,"Clear","Dry","Major",FALSE,FALSE
80901940,2016,"2016-10-09 04:00","Major Arterial",43.730475,-79.250911,"Clear","Dry","None",FALSE,FALSE
80632414,2016,"2016-12-25 05:00","Major Arterial",43.767161,-79.36362,"Clear","Dry","Major",FALSE,FALSE
80934416,2017,"2017-08-11 04:00","Major Arterial",43.801318,-79.404666,"Rain","Wet","Minimal",FALSE,FALSE
80778082,2017,"2017-05-10 04:00","Collector",43.729903,-79.292049,"Clear","Dry","None",TRUE,FALSE
80934417,2017,"2017-08-11 04:00","Major Arterial",43.801318,-79.404666,"Rain","Wet","Major",FALSE,FALSE
80720236,2016,"2016-10-10 04:00","Collector",43.788512,-79.145709,"Clear","Dry","None",FALSE,FALSE
80771254,2017,"2017-06-03 04:00","Major Arterial",43.67528,-79.45473,"Clear","Dry","Major",FALSE,FALSE
80934418,2017,"2017-08-11 04:00","Major Arterial",43.801318,-79.404666,"Rain","Wet","Minimal",FALSE,FALSE
80778083,2017,"2017-05-10 04:00","Collector",43.729903,-79.292049,"Clear","Dry","Major",TRUE,FALSE
80720237,2016,"2016-10-10 04:00","Collector",43.788512,-79.145709,"Clear","Dry","Minimal",FALSE,FALSE
80768321,2016,"2016-12-27 05:00","Minor Arterial",43.831568,-79.2457,"Clear","Dry","Minor",FALSE,FALSE
80768564,2016,"2016-11-19 05:00","Major Arterial",43.812064,-79.301906,"Clear","Dry","None",FALSE,FALSE
80774388,2017,"2017-04-01 04:00","Local",43.658438,-79.440212,"Clear","Wet","Major",FALSE,FALSE
80757123,2017,"2017-06-30 04:00","Collector",43.676146,-79.494518,"Clear","Dry","Fatal",FALSE,FALSE
80720238,2016,"2016-10-10 04:00","Collector",43.788512,-79.145709,"Clear","Dry","Major",FALSE,FALSE
80780896,2017,"2017-06-05 04:00","Major Arterial",43.708155,-79.565051,"Clear","Dry","None",FALSE,FALSE
80757189,2017,"2017-06-30 04:00","Collector",43.676146,-79.494518,"Clear","Dry","None",FALSE,FALSE
80565388,2016,"2016-10-11 04:00","Collector",43.756446,-79.341022,"Clear","Dry","Fatal",FALSE,FALSE
80934419,2017,"2017-08-11 04:00","Major Arterial",43.801318,-79.404666,"Rain","Wet","None",FALSE,FALSE
80768565,2016,"2016-11-19 05:00","Major Arterial",43.812064,-79.301906,"Clear","Dry","Major",FALSE,FALSE
80778084,2017,"2017-05-10 04:00","Collector",43.729903,-79.292049,"Clear","Dry","Minor",TRUE,FALSE
80768322,2016,"2016-12-27 05:00","Minor Arterial",43.831568,-79.2457,"Clear","Dry","Major",FALSE,FALSE
80774605,2017,"2017-04-02 04:00","Major Arterial",43.717608,-79.582813,"Clear","Dry","Major",TRUE,FALSE
80632415,2016,"2016-12-28 05:00","Major Arterial",43.692958,-79.462169,"Clear","Dry","None",FALSE,FALSE
80565389,2016,"2016-10-11 04:00","Collector",43.756446,-79.341022,"Clear","Dry","None",FALSE,FALSE
80938973,2017,"2017-08-12 04:00","Major Arterial",43.685794,-79.481639,"Clear","Dry","Major",TRUE,FALSE
80632339,2016,"2016-11-22 05:00","Major Arterial",43.716109,-79.282733,"Clear","Wet","None",FALSE,FALSE
80780897,2017,"2017-06-05 04:00","Major Arterial",43.708155,-79.565051,"Clear","Dry","Major",FALSE,FALSE
80778165,2017,"2017-05-11 04:00","Major Arterial",43.678198,-79.34827,"Clear","Dry","None",FALSE,FALSE
80774687,2017,"2017-04-02 04:00","Major Arterial",43.816786,-79.336421,"Clear","Dry","None",FALSE,FALSE
80923086,2017,"2017-07-01 04:00","Major Arterial",43.702807,-79.503795,"Clear","Dry","Major",FALSE,FALSE
80780898,2017,"2017-06-05 04:00","Major Arterial",43.708155,-79.565051,"Clear","Dry","None",FALSE,FALSE
80632416,2016,"2016-12-28 05:00","Major Arterial",43.692958,-79.462169,"Clear","Dry","Major",FALSE,FALSE
80565854,2016,"2016-10-12 04:00","Minor Arterial",43.674712,-79.430972,"Clear","Dry","None",FALSE,FALSE
80768434,2016,"2016-12-31 05:00","Major Arterial",43.725951,-79.313487,"Clear","Wet","None",FALSE,FALSE
80565929,2016,"2016-10-12 04:00","Minor Arterial",43.674712,-79.430972,"Clear","Dry","Fatal",FALSE,FALSE
80632340,2016,"2016-11-22 05:00","Major Arterial",43.716109,-79.282733,"Clear","Wet","Major",FALSE,FALSE
80778166,2017,"2017-05-11 04:00","Major Arterial",43.678198,-79.34827,"Clear","Dry","Major",FALSE,FALSE
80923087,2017,"2017-07-01 04:00","Major Arterial",43.702807,-79.503795,"Clear","Dry","None",FALSE,FALSE
80774688,2017,"2017-04-02 04:00","Major Arterial",43.816786,-79.336421,"Clear","Dry","Major",FALSE,FALSE
80771191,2017,"2017-06-06 04:00","Major Arterial",43.688643,-79.36375,"Rain","Wet","Major",FALSE,FALSE
80895353,2017,"2017-06-06 04:00","Major Arterial",43.777068,-79.231982,"Rain","Wet","Major",FALSE,FALSE
80632341,2016,"2016-11-22 05:00","Major Arterial",43.716109,-79.282733,"Clear","Wet","None",FALSE,FALSE
80895354,2017,"2017-06-06 04:00","Major Arterial",43.777068,-79.231982,"Rain","Wet","None",FALSE,FALSE
